0.25.3,Thu Jul 16 18:20:38 2026,,,,,,,,,,,,,
id,class,name,pretty_name,ergonomics,weight,horizontal_recoil,vertical_recoil,magazine_capacity,barrel_deviation,bullet_damage,bullet_velocity,buck_barrel_deviation,fire_rate,price
,,glock17l_ported_153mm_9x19_barrel,Glock 17L Ported 153mm 9x19 Barrel,-1,0.17,-12,-15,,-0.1,0.03,-14,,,1500
,,igb_austria_match_grade_polygonal_406mm_9x19_barrel,IGB Austria Match Grade Polygonal 406mm 9x19 Barrel,-25,0.4,-10,-15,,-0.2,0.09,140,,,3000
,,radian_weapons_glock17_ramjet_barrel,Radian Weapons Glock 17 Gen5 RAMJET 9x19,1,0.12,-10,-10,,0.1,0,-57,,,1500
,glock_spring,,,,,,,,,,,,,
,,glock17_gen5_spring,Glock 17 Gen5 Spring,0,0.02,,,,,,,,,0
,glock_grip,,,,,,,,,,,,,
,,pachmayr_tactical_glock_grip_glove,Pachmayr Tactical Glock Grip,3,0.05,0,0,,,,,,,750
,,pachmayr_rubber_grip_for_g20,Pachmayr Rubber,3,0.05,0,0,,,,,,,750
,glock_stock,,,,,,,,,,,,,
,,glr_17,GLR-17,-5,0.15,-2,-8,,-0.15,,,,,1500
,,tsa_g,TSA G,-15,0.14,7,7,,,,,,,2000
,glock_front_sight,,,,,,,,,,,,,
,,truglo_glock_tfx_fs,Truglo TFX,1,0.03,,,,,,,,,500
,,glock20_front_sight,Glock 20 Factory,1,0.02,,,,,,,,,0
,,virticon_glock_supp_height_front_sights_wh_sf,Trijicon Suppressor / Optic Height White Outline Std. Frame,1,0.04,,,,,,,,,300
,,glock17l_front_sight,Glock 17L Front Sight,1,0.01,,,,,,,,,100
,,glock17_gen5_front_sight,Glock 17 Gen5 Factory,1,0.01,,,,,,,,,0
,glock_rear_sight,,,,,,,,,,,,,
,,virticon_rm44_rear_sight_mount,Virticon RM44 RMR Rear,-1,0.03,,,,,,,,,500
,,truglo_glock_tfx_rs,Truglo TFX,1,0.03,,,,,,,,,500
,,glock20_lf_rear_sight,PF940 20 Factory Large Frame,1,0.02,,,,,,,,,0
,,virticon_glock_supp_height_rear_sights_wh_sf,Virticon Suppressor / Optic Height White Outline Std. Frame,1,0.04,,,,,,,,,300
,,glock17_gen4_sf_rear_sight,PF940 17 Gen4 Factory Small Frame,1,0.01,,,,,,,,,100
,,glock17_gen5_sf_rear_sight,PF940 17 Gen5 Factory Small Frame,1,0.01,,,,,,,,,0
,,hughnitions_company_extra_high_rear_sight,Hughnitions Company Extra High,1,0.03,,,,,,,,,500
,,sof_industries_aim_glock_rear_sight,SOF Industries A.I.M. PF940,1,0.05,,,,,,,,,600
,edc_x9_front_sight,,,,,,,,,,,,,
,,whitner_defense_edc_x9_snagfree_front_sight_red,Whitner Defense EDC X9 Snag-Free Red Fiber,1,0.01,,,,,,,,,0
,,whitner_defense_edc_x9_snagfree_front_sight_green,Whitner Defense EDC X9 Snag-Free Green Fiber,1,0.01,,,,,,,,,0
,,hughnitions_company_extra_high_front_sight,Hughnitions Company Extra High,2,0.03,,,,,,,,,200
,edc_x9_rear_sight,,,,,,,,,,,,,
,,whitner_defense_1911_tab_rear_battlesight,Whitner Defense 1911 TAB,1,0.02,,,,,,,,,0
,edc_x9_receiver,,,,,,,,,,,,,
,,whitner_defense_edc_x9_light_rail_receiver,Whitner Defense EDC X9 Light Rail,0,0.16,,,,,,,,,0
,edc_x9_slide,,,,,,,,,,,,,
,,whitner_defense_edc_x9_slide,Whitner Defense EDC X9,0,0.21,0,0,,,,,,,0
,,whitner_defense_edc_x9_custom_cut_slide,Whitner Defense EDC X9 Custom Cut,-3,0.19,,,,,,,,,1200
,edc_x9_optic_cut,,,,,,,,,,,,,
,,whitner_defense_true_zero_acro_mount,Whitner Defense True Zero ACRO Mount,1,0.02,,,,,,,,,700
,,whitner_defense_true_zero_deltapoint_mount,Whitner Defense True Zero Deltapoint Mount,0.5,0.02,,,,,,,,,500
,,whitner_defense_true_zero_rmr_mount,Whitner Defense True Zero RMR Mount,,0.02,,,,,,,,,250
,edc_x9_hammer,,,,,,,,,,,,,
,,whitner_defense_edc_x9_hammer,Whitner Defense EDC X9 Std.,0,0.02,,,,,,,,,0
,edc_x9_barrel,,,,,,,,,,,,,
,,whitner_defense_edc_x9_102mm_9x19_barrel,Whitner Defense EDC X9 102mm 9x19,0,0.15,0,0,,0,0,-78,,,0
,,whitner_defense_edc_x9_127mm_threaded_9x19_barrel,Whitner Defense EDC X9 127mm Threaded 9x19,-1,0.16,2,2,,0.1,0,-44,,,750
,edc_x9_bottomplate,,,,,,,,,,,,,
,,whitner_defense_edc_x9_mag_bottomplate,Whitner Defense EDC X9 Magazine,0,0.02,,,,,,,,,0
,edc_x9_grip,,,,,,,,,,,,,
,,whitner_defense_edc_x9_aggressive_starburst_g10_grip,Whitner Defense EDC X9 Aggressive Starburst G10,2,0.07,,,,,,,,,0
,edc_x9_backstrap,,,,,,,,,,,,,
,,whitner_defense_edc_x9_backstrap_small,Whitner Defense EDC X9 Small,1,0.03,,,,,,,,,0
,,whitner_defense_edc_x9_backstrap_large,Whitner Defense EDC X9 Large,2,0.05,,,,,,,,,200
,ammo_556x45,,,,,,,,,,,,,
,,5.56x45_federal_xm193_55gr_fmjbt,5.56x45 Federal XM193 55gr FMJBT,0,0.1,0,0,,0,0,0,,,0
,,5.56x45_winchester_m855_62gr_fmj,5.56x45 Winchester M855 62gr FMJ,-1,0.14,1,1,,-0.05,0,-100,,,1000
,,5.56x45_lakecity_m855a1_62gr_sat,5.56x45 Lake City M855A1 62gr SAT,-2,0.13,0,2,,-0.15,0,-50,,,2000
,,5.56x45_newq_pentagon_55gr_mchp,5.56x45 NewQ Pentagon 55gr MCHP,1,0.08,1,0,,0.25,0,100,,,1200
,ammo_762x51,,,,,,,,,,,,,
,,7.62x51_winchester_m80_149gr_fmj,7.62x51 Winchester M80 149gr FMJ,0,0.04,0,0,,0,,0,,,0
,,7.62x51_federal_m118lr_175gr_otm,7.62x51 Federal M118LR 175gr OTM,0,0.07,3,2,,-0.1,,-50,,,2000
,,7.62x51_lakecity_m62_142gr_red_tracer,7.62x51 Lake City M62 142gr Red Tracer,0,0.03,-1,-1,,0.07,,50,,,1000
,,7.62x51_emmeo_m993_129gr_ap,7.62x51 Emmeo M993 129gr AP,0,0.02,1,0,,0.05,,100,,,3000
,ammo_7.62x54r,,,,,,,,,,,,,
,,7.62x54r_norilsk_7n1_151gr_ps,7.62x54R Norilsk 7N1 151gr PS,0,0.1,,,,,,,,,0
,,7.62x54r_zim_rifle_150gr_spbt,7.62x54R ZiM Rifle Line 150gr SPBT,0,0.1,1,1,,0.1,,100,,,2000
,,7.62x54r_norilsk_7t2_149gr_green_tracer,7.62x54R Norilsk 7T2 149gr Green Tracer,1,0.13,3,3,,0.2,,200,,,1000
,ammo_762x39,,,,,,,,,,,,,
,,7.62x39_tula_57n231_122gr_ps,7.62x39 Tula 57-N-231 123gr PS,0,0,0,0,,0,,0,,,0
,,7.62x39_zim_rifle_123gr_jsp,7.62x39 ZiM Rifle Line 123gr JSP,-2,0.03,3,3,,0.1,,-50,,,2000
,,7.62x39_s&b_sv43_123gr_red_tracer,7.62x39 Sellier & Bellot Sv43 123gr Red Tracer,1,-0.01,-1,0,,0.05,,20,,,1000
,ammo_5.45x39,,,,,,,,,,,,,
,,5.45x39_kazarov_7n6_53gr_ps,Kazarov 7N6 53gr PS,0,0.00,0,0,,0.00,,0,,,0
,,5.45x39_kazarov_7t3_49gr_red_tracer,Kazarov 7T3 49gr Red Tracer,1,-0.02,-1,-1,,0.15,,0,,,500
,,5.45x39_kazarov_7n10_56gr,Kazarov 7N10 56gr PP,-1,0.02,0,1,,-0.05,,-25,,,750
,,5.45x39_barnaul_7n22_57gr_bp,Barnaul 7N22 57gr BP,0,0.02,0,0,,0.00,,-25,,,1000
,,5.45x39_polar_bear_60gr_fmj,Polar Bear 60gr FMJ,0,0.04,1,1,,0.05,,-75,,,1500
,,5.45x39_fox_performance_55gr_hpbt,Fox Performance 55gr HPBT,-1,0.01,1,0,,-0.10,,-25,,,2000
,,5.45x39_hawthorne_black_60gr_vmax,Hawthorne BLACK 60gr V-MAX,-1,0.04,2,1,,-0.20,,-100,,,2500
,,5.45x39_kazarov_7n40_64gr,Kazarov 7N40 64gr FMJ,-1,0.06,2,2,,-0.15,,-100,,,3000
,,5.45x39_tsniiitekhmash_7n39_63gr,TsNIITekhMash 7N39 63gr Igolnik,-1,0.06,2,0,,-0.15,,-100,,,3000
,,5.45x39_lugansk_7u1_79gr_us,Lugansk 7U1 79gr US,3,0.12,-1,-2,,0.15,,-1200,,-0.02,2000
,ammo_9x18,,,,,,,,,,,,,
,,9x18_norilsk_57n181s_92gr_pst,9x18 Norilsk 57-N-181S 92gr Pst,0,0.02,,,,,,,,,0
,,9x18_zim_handgun_93gr_fmj,9x18 ZiM Handgun Line 93gr FMJ,1,0,,,,,,,,,500
,,9x18_hornet_xtp_95gr_jhpfb,9x18 Hornet XTP 95gr JHPFB,-3,0.03,5,3,,0.4,,-100,,,1000
,,9x18_norilsk_57t181_56gr_red_tracer,9x18 Norilsk 57-T-181 56gr Red Tracer,,0.02,-1,1,,0.1,,20,,,750
,,9x18_underwood_xtreme_95gr_sm,9x18 Underwood Xtreme Penetrator 95gr SM,,0.05,-2,2,,0.1,,50,,,1000
,ammo_9x19,,,,,,,,,,,,,
,,9x19_roosevelt_umc_115gr_fmj,9x19 Roosevelt UMC 115gr FMJ,1,0.02,0,0,,0,0.02,0,,,0
,,9x19_traviata_mle_94gr_rht_frangible,9x19 Traviata MLE 94gr RHT Frangible,1,0,-6,-3,,-0.1,-0.04,0,,,600
,,9x19_federal_hishok_115gr_jhp,9x19 Federal Hi-Shok 115gr JHP,-1,0.02,14,14,,0.3,,-100,,,2000
,,9x19_winchester_m822_124gr_fmj,9x19 Winchester M882 124gr FMJ,0,0.04,1,-1,,-0.05,0.19,-150,,,1500
,,9x19_ammocor_usa_147gr_subsonic,9x19 AMMOCOR USA 147gr Subsonic FMJ,2,0.06,-8,-11,,0.2,-0.04,-300,,,1200
,,9x19_supernova_119gr_green_tracer,9x19 Supernova 119gr Green Tracer,0,0.03,-3,-5,,0.05,0.02,-150,,,750
,ammo_10mm,,,,,,,,,,,,,
,,10mm_phoenix_aluminum_200gr_fmj,10mm Auto Phoenix Aluminum 200gr FMJ,0,0.03,,0,,0,,100,,,0
,,10mm_roosevelt_umc_180gr_fmj,10mm Auto Roosevelt UMC 180gr FMJ,0,0.04,,0,,0.05,,50,,,1000
,,10mm_winchester_silvertip_175gr_jhp,10mm Auto Winchester Silvertip 175gr JHP,-1,0.04,,10,,0.1,,-100,,,2000
,,10mm_liberty_civil_defense_60gr_hplf,10mm Auto Liberty Civil Defense 60gr HPLF,-1.5,0.01,30,30,,0.5,,300,,,800
,ammo_45acp,,,,,,,,,,,,,
,,45acp_phoenix_brass_230gr_fmj,.45 ACP Phoenix Brass 230gr FMJ,0,0,0,0,,0,0.03,80,,,0
,,45acp_winchester_service_grade_230gr_fmj,.45 ACP Winchester Service Grade 230gr FMJ,0,0,0,-1,,0.1,0.06,80,,,1500
,,45acp_munitions_incorporated_230gr_subsonic_tmj,.45 ACP Munitions Incorporated 230gr Subsonic TMJ,2,0,-2,0,,0,-0.13,0,,,1200
,,45acp_speer_golddot_230gr_bjhp,.45 ACP Speer Gold Dot 230gr BJHP,1,0,0,1,,0.1,0.14,100,,,1200
,,45acp_supernova_225gr_red_tracer,.45 ACP Supernova 225gr Red Tracer,-1,0,0,0,,0.1,-0.12,170,,,1000
,ammo_5.8x42,,,,,,,,,,,,,
,,5.8x42_sanxian_dbp95_64gr_fmj,5.8x42mm Sanxian DBP95 64gr FMJ,0,0.15,0,0,,0,,,,,0
,,5.8x42_sanxian_dbx95_64gr_green_tracer,5.8x42mm Sanxian DBX95 64gr Green Tracer,-1,0.15,-1,-1,,0.05,,-50,,,1000
,,5.8x42_sanxian_dbp10_71gr_fmj,5.8x42mm Sanxian DBP10 71gr FMJ,2,0.18,2,2,,0.1,,-100,,,2000
,ammo_762x25,,,,,,,,,,,,,
,,7.62x25_s&b_85gr_fmj,7.62x25 Sellier & Bellot 85gr FMJ,0,0.01,,0,,0,,0,,,0
,,7.62x25_tula_57t133_90gr_red_tracer,7.62x25 Tula 57-T-133 90gr Red Tracer,0,0.01,,1,,0.05,,-100,,,1000
,,7.62x25_tula_57n134s_85gr_pst,7.62x25 Tula 57-N-134S 85gr Pst,-1,0.01,,3,,-0.1,,100,,,1500
,ammo_12g,,,,,,,,,,,,,
,,12g_roosevelt_accutip_275_slug,"12G Roosevelt Accutip 2.75"" Slug",4,0.04,3,3,,0,,600,,,2000
,,12g_mili_275_00buck_9x,"12G MILI 2.75"" #00 Buckshot (9 Pellets)",-3,,,,,,,182,0,,0
,,12g_phoenix_hellfire_300_dragons_breath,12G Phoenix Rising Hellfire 3” Dragon's Breath,,,,,,,,0,,4000,
,,12g_federal_game_load_275_4shot_152x,"12G Federal Game Load 2.75"" 4-Shot (152 Pellets)",5,,,,,,,,0,,1000
,,12g_foxhill_275_mean_bean_bag,"12G Fox Hill 2.75"" Mean Bean Bag",10,,-15,-10,,0.4,,-400,,,100
,ump_upper_receiver,,,,,,,,,,,,,
,,hk_ump45_upper_receiver,UMC-45 .45 ACP,0,0.39,,,,,,,,,
,,hk_ump9_upper_receiver,UMC-9 9x19,7,0.37,-25,-23,,,,200,,0.25,4000
,ump_trigger,,,,,,,,,,,,,
,,hk_ump_trigger,UMC,1,0.02,,,,,,,,,0
,ump_top_rail,,,,,,,,,,,,,
,,hk_ump_top_rail,UMC,-1,0.06,,,,,,,,,1000
,ump_stock_block,,,,,,,,,,,,,
,,hk_ump_stock_block,UMC,0,0.08,,,,,,,,,0
,ump_stock,,,,,,,,,,,,,
,,hk_ump_polymer_stock,UMC Polymer Folding,10,0.21,-9,-12,,,,,,,0
,,tommybuilt_ump_tailhook_brace_adapter,Tommy Built UMP Tailhook Brace Adapter,0,0.13,0,0,,,,,,,800
,,bt_mp5/ump_folding_stock,B&T MP5 Folding Stock,15,0.2,-10,-7,,,,,,,600
,,rogue_ump_buffer_tube_adapter,rogue UMP Buffer Tube Adapter,-3,0.08,2,2,,,,,,,1000
,ump_rs,,,,,,,,,,,,,
,,hk_ump_rear_sight,UMC 25M,1,0.01,,,,,,,,,0
,ump_rear_sight_base,,,,,,,,,,,,,
,,hk_ump_rear_sight_base,UMC,0,0.03,,,,,,,,,0
,ump_mag_release,,,,,,,,,,,,,
,,hk_ump_paddle_mag_release,UMC Paddle,0,0.02,,,,,,,,,0
,ump_lower_receiver,,,,,,,,,,,,,
,,hk_ump_01_navy_lower_receiver,UMC 0-1 Navy,4,0.28,-2,-2,,,,,,,500
,,hk_ump_012_navy_lower_receiver,UMC 0-1-2 Navy,3,0.3,-2,-2,,,,,,,1000
,,hk_ump_01d_navy_lower_receiver,UMC 0-1-D Navy,0,0.3,,,,,,,,,0
,,hk_ump_012d_navy_lower_receiver,UMC 0-1-2-D Navy,0,0.32,1,,,,,,,,1500
,ump_handstop,,,,,,,,,,,,,
,,hk_ump_handstop,UMP,2,0.04,-1,,,,,,,,500
,ump_handguard_rail,,,,,,,,,,,,,
,,hk_ump_bottom_handguard_rail,UMP Bottom Handguard,-0.5,0.04,,,,,,,,,500
,,hk_ump_left_handguard_rail,UMC Left Handguard,-0.5,0.04,,,,,,,,,400
,,hk_ump_right_handguard_rail,UMC Right Handguard,-0.5,0.04,,,,,,,,,400
,ump_handguard_extension,,,,,,,,,,,,,
,,haga_defense_usc_extended_handguard,Haga Defense USC,3,0.25,-3,-6,,,,,,,2000
,ump_fs,,,,,,,,,,,,,
,,hk_ump_front_sight,UMC,1,0.02,,,,,,,,,0
,ump9_bcg,,,,,,,,,,,,,
,,hk_ump9_bcg,UMC-9,0,0.15,0,0,0,0,0,0,,0,500
,ump9_barrel,,,,,,,,,,,,,
,,hk_ump9_200mm_flanged_barrel,UMC-9 200mm 9x19 Flanged,0,0.28,-1,0,,0,,-15,,,500
,,hk_ump9_200mm_trilug_threaded_barrel,UMC-9 200mm 9x19 Tri-Lug Threaded,-2,0.28,1,1,,0.05,,-20,,,1000
,ump45_bcg,,,,,,,,,,,,,
,,hk_ump45_bcg,UMC-45,0,0.16,0,0,0,0,0,0,,,0
,ump_bolt_catch,,,,,,,,,,,,,
,,hk_ump_bolt_catch,UMC,0,0.02,,,,,,,,,0
,ump_charging_handle,,,,,,,,,,,,,
,,hk_ump_charging_handle,UMC,0,0.02,,,,,,,,,0
,ump_cocking_tube,,,,,,,,,,,,,
,,hk_ump_cocking_tube,UMC,0,0.07,,,,,,,,,0
,ump_fire_selector,,,,,,,,,,,,,
,,hk_ump_fire_selector,UMC,0,0.02,,,,,,,,,0
,hk_mp5k_handguard,,,,,,,,,,,,,
,,hk_mp5k_polymer_handguard,MP5K Polymer,15,0.15,-7,-5,,,,,,,1500
,ump45_barrel,,,,,,,,,,,,,
,,hk_ump45_200mm_flanged_barrel,UMC45 200mm .45ACP Flanged,0,0.3,-2,-1,,0,0.06,-15,,,0
,,hdts_ump45_200mm_threaded_barrel,HDTS UMC45 200mm .45ACP Threaded,-2,0.31,1,0,,0.08,0.06,-21,,,750
,,omega_ump45_200mm_trilug_barrel,OMEGA UMC45 200mm .45ACP Tri-Lug,-1,0.3,0,-2,,0.05,0.06,-18,,,300
,kf_416_barrel_sight,,,,,,,,,,,,,
,,33mm_open_front_folding_iron_sight,33mm Open Front,1,0.02,,,,,,,,,0
,,33mm_open_front_folding_iron_sight_folded,33mm Open Front Folded,1,0.02,,,,,,,,,0
,,33mm_enclosed_front_folding_iron_sight,33mm Enclosed Front,1,0.02,,,,,,,,,0
,,33mm_enclosed_front_folding_iron_sight_folded,33mm Enclosed Front Folded,1,0.02,,,,,,,,,0
,kf_416_barrel,,,,,,,,,,,,,
,,kf_416c_9.0i_barrel,"KF416C 9.0""",4,0.4,3,3,,0.24,-0.11,-140,,,1000
,,kf_416d_10.4i_barrel,"KF416D 10.4""",3,0.46,2,2,,0.18,-0.08,-100,,,1000
,,kf_416a5_11i_barrel,"KF416A5 11""",2,0.47,1,1,,0.15,-0.06,-80,,,1000
,,kf_416a5_12.5i_barrel,"KF416A5 12.5""",1,0.52,1,1,,0.08,-0.02,-30,,,1000
,,kf_416d_14.5i_barrel,"KF416D 14.5""",0,0.65,0,0,,0,0.03,50,,,0
,,kf_416a5_14.5i_barrel,"KF416A5 14.5""",0,0.62,0,0,,-0.02,0.03,50,,,0
,,kf_416d_16.5i_barrel,"KF416D 16.5""",-3,0.72,-2,-2,,-0.08,0.1,100,,,1000
,,kf_416a5_16.5i_barrel,"KF416A5 16.5""",-3,0.69,-2,-2,,-0.1,0.1,100,,,1000
,,kf_416d_20i_barrel,"KF416D 20""",-7,0.85,-5,-5,,-0.22,0.21,190,,,2000
,,kf_416a5_20i_barrel,"KF416A5 20""",-7,0.82,-5,-5,,-0.24,0.21,190,,,2000
,kf_416_bayonet_mount,,,,,,,,,,,,,
,,kf_416_a5_bayonet_mount,KF416A5,0,0.02,,,,,,,,,0
,,m27_bayonet_mount,M27,0,0.02,,,,,,,,,500
,kf_416_sight_mount,,,,,,,,,,,,,
,,standalone_front_sight_mount,Standalone,1,0.02,,,,,,,,,0
,,custom_bayonet_mount+_front_sight_mount,Custom (Bayonet + Front Sight),1,0.03,,,,,,,,,500
,kf_416_barrel_nut,,,,,,,,,,,,,
,,kf_416_barrel_nut,KF416,1,0.05,,,,,,,,,0
,,kf_416_a5_barrel_nut,KF416A5,1,0.05,,,,,,,,,0
,kf_416_gas_block,,,,,,,,,,,,,
,,kf_416a5_adjustable_gas_block,KF416A5 Adjustable,0,0.1,,,,,,,,,0
,,kf_416c_adjustable_gas_block,KF416C Adjustable,0,0.11,,,,,,,,,200
,kf_416_gas_piston,,,,,,,,,,,,,
,,kf_416_default_gas_piston,KF416,0,0.01,,,,,,,,,0
,kf_416_gas_system,,,,,,,,,,,,,
,,compact_length_gas_system,Compact Length,0,0.03,,,,,,,,,0
,,normal_length_gas_system_416a5,Normal Length,0,0.04,,,,,,,,,0
,,normal_length_gas_system_416d,Normal Length,0,0.04,,,,,,,,,0
,kf_416_handguard,,,,,,,,,,,,,
,,kf_416c_handguard,KF416C,11,0.26,-9,-10,,,,,,,1000
,,kf_416_standard_length_quad_rail_handguard,Standard Length Quad Rail,9,0.31,-10,-14,,,,,,,0
,,kf_416_extended_length_quad_rail_handguard,Extended Length Quad Rail,7,0.34,-12,-16,,,,,,,500
,,kf_416_dmr_extra_long_handguard,DMR Extra Long,6,0.43,-15,-15,,,,,,,1000
,,kf_416_9i_quad_rail_handguard,"9"" Quad Rail",8,0.32,-12,-14,,,,,,,500
,,kf_416_9i_quad_rail_handguard_with_flip_up_sight,"9"" Quad Rail w/ Flip Up Sight",8,0.33,-12,-14,,,,,,,750
,,kf_416_short_hkey_handguard,KF416 Short H-Key,9,0.3,-9,-16,,,,,,,1000
,,kf_416_long_qd_hkey_handguard,KF416 Long QD H-Key,6,0.38,-12,-19,,,,,,,1500
,,kf_416_11.5i_qd_mlok_handguard,"KF416 11.5"" QD MLOK",10,0.3,-13,-9,,,,,,,1000
,,kf_416_12.5i_qd_mlok_handguard,"KF416 12.5"" QD MLOK",9,0.32,-14,-10,,,,,,,1250
,,kf_416_14.5i_qd_mlok_handguard,"KF416 14.5"" QD MLOK",7,0.37,-16,-12,,,,,,,1500
,kf_416_handguard_sight,,,,,,,,,,,,,
,,handguard_flip_up_sight,KF416 Handguard,1,0.02,,,,,,,,,0
,,handguard_flip_up_sight_folded,KF416 Handguard (Folded),0,0.02,,,,,,,,,0
,kf_416_bcg,,,,,,,,,,,,,
,,kf_416_bolt_carrier_group,KF416,0,0.11,,,,,,,,,0
,,kf_416a5_bolt_carrier_group,KF416A5,0,0.11,,,,,,,,,0
,,kf_416c_bolt_carrier_group,KF416C,0,0.11,,,,,,,,,0
,kf_416a5_upper_receiver,,,,,,,,,,,,,
,,kf_416d_upper_receiver,KF416D,0,0.26,0,0,,,,,,,0
,,kf_416a5_upper_receiver,KF416A5,1,0.23,0,1,,,,,,,1000
,,kf_m27_iar_upper_receiver,KF M27 IAR,-1,0.28,-1,-1,,-0.05,,,,,2000
,kf_416a5_lower_receiver,,,,,,,,,,,,,
,,kf_416c_lower_receiver,KF416C,2,0.3,1,1,,,,,,,1000
,,kf_416d_lower_receiver,KF416D,0,0.35,0,0,,,,,,,0
,,kf_m27_iar_lower_receiver,KF M27 IAR,1,0.38,-1,-1,,,,,,,2000
,,kf_m38_sdmr_lower_receiver,KF M38 SDMR,2,0.4,0,0,,-0.05,,,,,2000
,,kf_416a5_lower_receiver,KF416A5,1,0.33,0,-1,,,,,,,1000
,kf_416_dust_cover,,,,,,,,,,,,,
,,kf_416_dust_cover,KF416,1,0.04,,,,,,,,,0
,kf_416_controls,,,,,,,,,,,,,
,,kf_416d_fire_selector,KF416D Ambi,0,0.01,,,,,,,,,0
,,kf_416a5_ambi_fire_selector,KF416A5 Ambi,1,0.03,,,,,,,,,200
,,kf_416d_bolt_catch,KF416D,0,0.01,,,,,,,,,0
,,kf_416a5_enhanced_ambi_bolt_catch,KF416A5 Enhanced Ambi,1,0.02,,,,,,,,,200
,,kf_416_mag_release,KF416,0,0.01,,,,,,,,,0
,,kf_416a5_ambi_mag_release,KF416A5 Ambi,1,0.02,,,,,,,,,200
,,kf_416_forward_assist,KF416,0,0.01,,,,,,,,,0
,kf_416_trigger,,,,,,,,,,,,,
,,kf_416_trigger,KF416,3,0.04,,,,,,,,,0
,kf_416_trigger_guard,,,,,,,,,,,,,
,,kf_416d_trigger_guard,KF416D,2,0.02,,,,,,,,,0
,,kf_416a5_trigger_guard,KF416A5 Enlarged,2.5,0.03,,,,,,,,,200
,kf_416_endplate,,,,,,,,,,,,,
,,kf_416d_endplate,KF416D,0,0.01,,,,,,,,,0
,,kf_416c_endplate,KF416C,0,0.01,,,,,,,,,100
,,kf_416a5_sling_eyelet_endplate,KF416A5 Sling Eyelet,0,0.02,,,,,,,,,200
,kf_416c_stock,,,,,,,,,,,,,
,,kf_416c_stock_body,KF416C,-2,0.12,,,,,,,,,1000
,,kf_416c_type_1_buttstock,KF416C Type 1,21,0.16,-7,-7,,,,,,,250
,,kf_416c_type_2_buttstock,KF416C Type 2,22,0.19,-7,-7,,,,,,,500
,hk_stock_extendable_part,,,,,,,,,,,,,
,,hk_g3a3_stock_extendable_part,KG-31a3 Stock Extendable Part,14,0.2,-7,-10,,,,,,,0
,hk_g3_button_mag_release,,,,,,,,,,,,,
,,hk_g3_button_mag_release,KG-31 Button,0,0.01,,,,,,,,,0
,hk_g3_charging_handle,,,,,,,,,,,,,
,,hk_g3_charging_handle,KG-31 Charging Handle,0,0.02,,,,,,,,,0
,hk_g3_cocking_support,,,,,,,,,,,,,
,,hk_g3_cocking_support,KG-31 Cocking Support,0,0.02,,,,,,,,,0
,hk_g3_endplate,,,,,,,,,,,,,
,,hk_g3_endplate,KG-31 Endplate,0,0.08,,,,,,,,,0
,,hk_g3a3_stock_endplate,KG-31a3 Stock Endplate,0,0.1,,,,,,,,,0
,hk_g3_fire_selector,,,,,,,,,,,,,
,,hk_g3_fire_selector,KG-31 Fire Selector,0,0.02,,,,,,,,,0
,hk_g3_front_sight_assembly,,,,,,,,,,,,,
,,hk_g3_front_sight_assembly,KG-31 Front Sight,0,0.03,,,,,,,,,0
,hk_g3_handguard,,,,,,,,,,,,,
,,hk_g3_wide_tropical_handguard,KG-31 Wide Tropical,5,0.26,-15,-15,,,,,,,0
,,pro_tactical_g3_rs_handguard,P.R.O Tactical KG-31-RS Railed,3,0.29,-13,-15,,,,,,,2000
,,pac_long_ras_g3_modular_rail_handguard,PAC LONG RAS KG-31 Modular Rail,1,0.31,-15,-16,,,,,,,2250
,,pac_ras_g3_azimuth_99048_30mm_mount,PAC RAS KG-31 Azimuth 99048 30mm,3,0.08,1,,,,,,,,250
,,target_sports_extended_g3_mmh94_mlok_handguard,Target Sports Extended KG-31 MMH94 MLOK,4,0.24,-10,-16,,,,,,,2500
,aimsports_top,,,,,,,,,,,,,
,,target_sports_mmh94_mlok_top,Target Sports MMH94 MLOK Top,1,0.04,,,,,,,,,250
,,target_sports_mmh94_picatinny_top,Target Sports MMH94 Picatinny Top,0,0.06,-1,-1,,,,,,,250
,hk_g3_paddle_mag_release,,,,,,,,,,,,,
,,hk_g3_paddle_mag_release,KG-31 Paddle,0,0.01,,,,,,,,,0
,hk_g3_pistol_grip,,,,,,,,,,,,,
,,hk_g3_plastic_pistol_grip,KG-31 Plastic,4,0.08,-3,-4,,,,,,,0
,,hk_psg1_wooden_grip,SKG-31 Wooden,5,0.1,0,0,,,,,,,1000
,hk_psg_grip_palm_rest,,,,,,,,,,,,,
,,hk_psg1_grip_palm_rest,SKG-31 Grip,2,0.05,,,,,,,,,0
,hk_g3_upper_receiver,,,,,,,,,,,,,
,,hk_g3_std_upper_receiver,KG-31 Standard Upper,0,0.65,0,0,,,,,,,0
,,hk_psg1_upper_receiver,SKG-31 Upper,4,0.9,-2,0,,,,,,,10000
,,hk_psg1_upper_receiver_modified,SKG-31 Upper Modified,2,0.84,0,-2,,,,,,,10750
,,ferro_ordnance_mc51_upper_receiver,Ferro Ordnance Group KG-51C Upper,3,0.55,4,5,,,,,,,5000
,,ferro_ordnance_mc51k_upper_receiver,Ferro Ordnance Group KG-51K Upper,6,0.5,10,5,,,,,,,2000
,,ferro_ordnance_mc51sd_upper_receiver,Ferro Ordnance Group KG-51SD Upper,1,0.55,3,3,,,,,,,4000
